636,"Registered Nurse (RGN/RMN) Paisley, Renfrewshire Up to **** per hour In Touch Recruitment are working on behalf of a quality focused national care provider to recruit an experienced Registered Nurse to work within their wellestablished Nursing Home in Refrewshire. The medium sized Nursing Home provides care to elderly residents with varying general nursing and Dementia Care needs. Established within the local community the home provides quality care which is supported by a strong network on registered nurses and committed care staff. As a Nurse within the Service you will be responsible delivering person centred care, assessing and compiling cares plans design specifically to the residents needs, administering medication and supervising a care team. The role requires a passionate and committed Registered Nurse with a 1st level RGN / RMN qualification and an active NMC PIN; Nurses from all backgrounds and experience levels are welcome to apply for this role. The role will be working a total of 37.5 hours per week and paying an hourly rate of up to **** per hour. This is a fantastic opportunity join a leading care provider who invests heavily in staff training and can offer genuine career progression. Please click apply today. Keywords RMN, RGN Nurse, Elderly Care, Nursing Home, Mental Health, Dementia Care, Nursing, General Nurse, Staff Nurse, Renfrewshire, Paisley",14
637,RGN  Halifax Eclypse Recruitment are looking to recruit an experienced and dedicated RGN to work days and nights. The Client: The home is a large beautiful newly opened nursing home which caters for elderly people with nursing and dementia needs. The home does need some trouble shooting to help them improve the standards of the home so we are looking for an experienced RGN to join this nursing home in Halifax. The Role: The home is seeking a strong minded RGN who is able to support the team and its residents by maintaining the smooth running within the home. You will be expected to: Document in care plans Administer medication Wound care Be up to date with peg feeds and syringe drivers Care for elderly residents day to day The Candidate: The ideal candidate will have proven experience of working within a similar role having excellent nursing background To be considered for the RGN role you must have the following skills and qualifications An active NMC Pin Number Registered General Nurse Be truly compassionate about elderly nursing Experience nursing with the elderly Must display strong clinical experience The Salary: The role offers a very competitive salary of **** per hour on a 36 hour week (**** per annum) If you are a RGN looking for a challenging new position in a beautiful setting in Halifax then please contact Caroline at Eclypse Recruitment today,14
638,"Job Ref  VAC**** Job Title  Lead Diabetes Nurse Location  Watford Salary  **** **** Company Eclypse Recruitment are recruiting for a pioneering Telemedicine with highquality, lowcost systems available for use in GP surgeries and pharmacies as well as within other institutions, commercial premises and private homes. Telemedicine is an emerging health opportunity, which utilises everimproving technology enabling clinicians to have rapid access to medical data through telecommunications and information technology. My client has developed specific software and hardware solutions to support the management of patients within their own homes who are living with long term conditions such as chronic obstructive pulmonary disease (COPD), diabetes or cardiovascular disease. The software and hardware is used to gather information on clinical variables such as blood pressure, blood glucose or BMI and general health and wellbeing as part of the management of patients with longterm conditions. Their products are used within the NHS including in an award winning services in Scotland for the management of COPD patients. Job Role A Nurse Specialists in Diabetes you will have gained clinical expertise through learning and development, gaining additional qualifications and in the management of specialist services for patients with Diabetes within the public or private healthcare sector. You will be using your clinical skills to develop protocols and care pathways for the remote management of patients. You will be used to working on your own or within a small clinical team and will be experienced in working with varying case loads. As the expert in your clinical area you will be responsible for the day to day running of nurse led clinical support services relating to your area of specialism. The business will seek guidance and advice from you in our journey from a technology led provider to a healthcare provider. If you would like to apply for this post please call Emma at Eclypse or click apply today.",14
639,"Female Waking Night Support Worker Location: The position of Waking Night Support Worker will be based in Newcastle under Lyme Salary: Starting at **** to be increased depending on Qualifications and Experience Hours: ****hrs  Free Training The Organisation: CareTech Community Services is a national provider of support for people with complex and challenging behaviours associated with autism, learning disabilities, mental health illness and neurological conditions. We support people to live as independently as possible within their own homes and also in residential care. The Role: An exciting opportunity for a female Waking Night Support Worker to join our caring team. This role involves working with young adults, providing them with practical and emotional care, enabling them to lead as ordinary life as they can achieve within a residential complex. You will be flexible as you are required to work shifts including bank holidays, weekends and sleepovers. Previous experience is desirable but not essential as free training is provided. Responsibilities of the Residential Support Worker: To participate in the daytoday implementation of individual support plans and community based activities To support young adults in all aspects of their daily life including personal care To maintain accurate notes and records as and when required To work as part of a team to provide high quality care The Candidate: The successful candidate for the role of Waking Night Support Worker will have: The ability to keep calm under pressure Experience to work alone and as part of a team Excellent communication skills The desire and commitment to achieve high standards of safeguarding Due to the nature of the position, successful candidates will be required to complete an enhanced CRB disclosure prior to commencement of employment, the disclosure expense will be met by the employer.",14
640,"Just Social Care have a fantastic opportunity for a care workers in and around Guildford, Surrey. You will be required to assist in caring for service users in residential homes adults and the elderly with various disabilities such as Mental Health and Dementia. Care workers may perform the following tasks: Assist staff to lift and turn bedridden patients Help to shower, bathe Assist clients with dressing and eating Help clients to move around and communicate Apply practical intervention procedures for dementia or behavioural problems Make sure that an adequate supply of clean clothing and linen is available for the client and that soiled items are removed and cleaned Observe and report any changes in the condition or any complaints about care to a supervisor Please email Faria Zahid your CV",14
641,"An innovative and modern hospital in the Guildford area is actively seeking a talented Theatre Manager to join their dedicated heath care team. Our client is a provider of independent healthcare and pride themselves in offering the most technologically advanced procedures while delivering the ultimate levels of patient centred care. They currently offer a wide variety of services including outpatients, minor procedures as well as major surgical specialities such as Orthopaedics and General Surgery. As Theatre Manager you will strive to ensure the best quality of service and efficiency within the department and be responsible for managing the theatre teams. You will support the Matron with theatre development and also work to identify opportunities to improve and develop services while providing support in delivery of care. Additionally, as Theatre Manager you will act as a mentor or advisor for the theatre staff. The successful candidate will have: Post registration experience. Previous experience in a Senior Clinical or Team Leader post. Good clinical Knowledge. Strong leadership skills. Ability to work effectively as part of a team. Desire to deliver the very best levels of patient centred care. In return, our client is offering the chance to work in a modern, cutting edge facility along with a competitive salary and benefits package and opportunities for professional growth.",14
642,"Experienced Nursing Home Manager required for large home in East Lothian  up to ****k We are seeking a Nurse Manager (RGN/ RMN) with at least 3 years experience managing within large nursing homes to take on this challenge of a Home Manager in East Lothian This home caters for the care for many sensitive needs including palliative and EMI care  very specialist within the area. The Home Manager will ideally be a Registered General Nurse or Registered Mental Health Nurse with at least **** year's management experience. The potential applicant needs to be aware of the challenge of this role hence why an experienced candidate is required. You must possess excellent communication skills and be confident in your own abilities and able to interact with the care regulators/ inspectors effectively. This opportunity will give a Home Manager the chance to stamp their authority within the service by making the positive changes to make your own mark to turn this home around. If you are an experienced manager with a proven track record then I would be keen to hear from you. An ideal candidate is a Manager wanting to make a real difference with their work being noticed and rewarded. A highly competitive salary up to ****k for exceptional candidates plus management bonuses and company incentives this is a very attractive role. Please express your interest by sending your CV to cfranceeclypserecruitment.co.uk or contact Caroline for further information **** **** ****EY WORDS Nursing Home Manager, elderly care, nursing home, dementia, RGN Home Manager, RMN home manager, Edinburgh, East Lothian, Central Belt Scotland, Musselburgh",14
643,"RGN  Nights, Bournemouth, Dorset, ****ph In Touch Recruitment are working on behalf of a quality focused care organisation to recruit a committed RGN to join a friendly staff team within a luxury care home in Dorset. Surrounded by beautiful scenery, this nursing home provides high quality nursing care and support to older people with general and dementia nursing needs. The home is situated in a lovely location and is close to the town centres of both Poole and Bournemouth. For this service, we are looking for a positive Registered General Nurse (RGN) to join the team and take the lead of the night shifts to ensure that excellent standards of care are continuously delivered. The role will include supervising a care team, updating and evaluating care plans, medication management and attending to the clinical needs of the residents on shift. This is a full time, permanent position covering nights. If you are a Registered General Nurse looking for a new opportunity in Dorset  APPLY NOW",14
644,"Our client is a small residential care home currently searching for a Senior RMN to work day shifts, full time at their facilty which caters for people who are dealing with learning disabilites and physical disabilites. They pride themselves in providing the best levels fo care for their residents and work to promote a happy and safe living environment while making sure all individual needs are met. Our client supports individuals with a variety of healthcare needs including entral feeding, sensory impairments as well as challenging behaviours. The ideal candidate will have: A caring and compassionate nature Desire to help and support young adults with challenging behaviours, physical disabilities and learning disabilities Post grad experience preferably with young adults with challenging behaviors Possess a valid NMC Pin number In return, our client is offering a rewarding role and the opportunity to become part of a caring, dedicated healthcare team within a well reputed establishment.",14
645,An excellent chance to join this friendly and welcoming private hospital with very high standard of both patient and staff care. They are currently seeking to fill the above role with either a RNA or ODP with at least one years post registration experience. For further details and a full JD please contact David Williams on either **** **** **** or d.williamsedenbrown.com Eden Brown is committed to equality in the workplace and is an equal opportunity employer. Eden Brown Ltd is acting as an Employment Agency in relation to this vacancy.,14
646,"We urgently need an experienced RGN nurse for night and day shifts at our prestigious home in Barnsley As an RGN nurse you will be caring for elderly frail and young, physically disabled service users during shifts which start at either ****:**** and finish at ****:**** or start at ****:**** and finish at ****:****  24 shifts per week  we also have some residents with palliative care needs We can offer a starting salary of at least **** per hour and many other benefits coupled with a realistic opportunity for certified qualifications and progression Please send your CV to p.beneferedenbrown.com and call **** **** **** and ask for Peter if interested Eden Brown is committed to equality in the workplace and is an equal opportunity employer. Eden Brown Ltd is acting as an Employment Agency in relation to this vacancy.",14
647,"Salary: up to **** per annum plus **** car allowance pa Full time: 37.5 hours per week (Part time/Job Share will be considered) Locations: South England Are you someone who is motivated by making a difference? Do you thrive on challenge? Do you enjoy helping others to strive to be the best? Do you have high standards and make things happen? If this sounds like you, you could be just what we are looking for. Allied Healthcare are looking for four Practice Development Leads to join our busy Clinical Services team in the UK covering the South England region. Under the guidance of the Clinical Governance Team and working in conjunction with the Training team, you will be responsible for the delivery of specialist training to Nurses and Carers working in the region. The position is field based and will involve considerable travel to several branches located within the region. Your duties will include: Provide specialist clinical training to carers and nurses in the region including client specific training where applicable Develop new and specialist training skills and courses as and when required by the business. Production of training plans to meet the needs of the business and clients Maintain business relationships with internal and external individuals associated with the service including attending regular meetings Keep accurate records in line with company policy and government legislation Monitor training delivered in the region through spot check and quality audits You must be a Registered Nurse band 7 with a current NMC Pin plus a formal nursing teaching qualification. You will have previous experience working within an acute / community clinical setting plus the determination and drive to succeed as part of one of the most highly respected and evolving companies within the UK. Own transport essential. In return for your passion and commitment we can offer an excellent salary plus car allowance and pension scheme. If you want to make a difference helping our care teams to be the best they can be as well as make your mark by being part of a company that is serious about transforming an industry, get in touch now For further details about this position please click apply today. We are committed to safeguarding and promoting the welfare of children, adults and young people and expect all staff to share this commitment. We are an equal opportunities employer and are regulated by CQC, CSSIW and SCRC.",14
648,"My client operates a number of nursing and care homes throughout the north east of Scotland, they have a reputation for the delivery of excellent care, and are proud of this reputation. They now have a requirement for a number of registered nurses at one of their homes within Aberdeen. The home cares for older adults who are frail, elderly, and many have dementia. We would be happy to receive CVs from nurses who have an understanding of working within the private care home sector, and who would like to build a career in this rewarding environment. Ideally you will have a minimum of 1218 months post qualification experience, however, we would consider newly qualified nurses who have a desire to work within Care of the Elderly and Dementia related services, as there is full training available, thorough induction, and ongoing support and mentorship. Qualifications: Diploma or Degree in Nursing  RMN or RGN",14
649,"RGN  Staff Nurse Harrogate  North Yorkshire Up to **** per annum In Touch Recruitment is working on behalf of a wellestablished Nursing Home to recruit a Registered General Nurse (RGN) for their wellestablished service in Harrogate, North Yorkshire. The Nursing Home provides care for Elderly Residents with General Nursing and Dementia care needs. Established within the local community the home provides quality care which is supported by a strong network on registered nurses and committed care staff. As a General Nurse within the Service you will be responsible delivering person centred care, assessing and compiling cares plans design specifically to the residents needs, administering medication and supervising a care team. The role requires a passionate and committed Registered Nurse with a RGN qualification and active NMC PIN. The role will be working days with both full and part time hours available. The role is paying a competitive hourly rate of **** per hour. To apply email a copy of your CV to danielleintouchrecruitment.co.uk or alternatively call Danielle on **** **** **** to discuss further Keywords RGN, Nurse, Elderly Care, Nursing Home, Nursing, Harrogate, North Yorkshire, Yorkshire, Elderly Care",14
650,"Nursing Home Manager  Elderly Nursing Home Nurse Home Manager RN and RMA for successful nursing & Residential Home in Middleton, Manchester Eclypse Recruitment are a Health & Social Care Recruitment Specialists and we are currently recruiting in North Manchester for a talented and passionate nursing home manager. Our client is a small but national nursing and residential home provider, they have an enviable reputation and they are currently developing their nursing homes into some of the best in the country. One of their lovely existing homes is looking for a Home Manager for a medium sized nursing home in Middleton, Manchester ideally commutable from Rochdale, Oldham, Lancashire and Manchester. The home requires a Home Manager who is a Registered General Nurse ideally holding their Registered Managers Award. Your responsibilities will include the following: The smooth day to day running of the home Staff management Budget control and finance management Dealing with complaints and staff disciplinaries and appraisals A passion for management and elderly nursing residential care Marketing and working on the homes occupancy levels If the above describes you then please apply for this new and exciting opportunity. Salary is negotiable Please send your CV to Caroline at Eclypse Recruitment if you are a Nursing Home Manager in Lancashire, Manchester.",14
651,"Outreach Support Worker required to work with a Young Adult in the Weston Super Mare area. We have bank shifts available for temp workers on a ad hoc basis Candidates for this Outreach Support Worker role will be responsible for the guidance and support of the young person, encouraging participation in education and / or supporting the client to source employment. It is essential that candidates for this role will have obtained previous experience working within a similar role or with challenging young people. Knowledge of the benefits systems and mild learning difficulties / mental health would be an advantage. An NVQ **** in care or relevant qualification is desirable. It is advantageous for candidates to be a driver and have access to a car. We ideally also need you to have a short course in Child Protection. REQUIREMENTS:  Previous knowledge and experience working with Young Adults with challenging behaviour and / or with Young Adults within an Outreach capacity  Ideally NVQ **** however this is not essential  Driver with access to a car would be advantageous, however not essential  Current Enhanced CRB check, issued within the last 12 months  Able to reside and work in the UK To discuss this role or any other Unqualified Social Care roles in South West please contact Luke Stevens at Eden Brown on **** **** **** or email your CV to: l.stevensedenbrown.com Eden Brown is committed to equality in the workplace and is an equal opportunity employer. Eden Brown Ltd is acting as an Employment Business in relation to this vacancy.",14
652,"Team Leader Location: Taunton We are currently looking for a highly motivated and enthusiastic Team Leader to manage the daytoday running of a Supported Living service near Taunton in Somerset. In this role you will lead a team and ensure that excellent care is delivered and assist to ensure that the service is compliant with external regulatory standards. You will also be responsible for the managing, advising and motivating a staff team and duties will include planning shifts, organising rotas, representing the service at meetings and completing staff inductions and supervisions. Ideally you will hold an NVQ **** in Health and Social Care or equivalent, and have relevant experience of working with people with PMLD within a supported living environment. You will have supervisory responsibilities therefore previous leadership experience is essential. In this role you will be required to be highly flexible, show an excellent awareness of the importance of teamwork, effective communication and a personcentred approach in care. We offer excellent rates of pay along with ongoing career progression and development. For further information on this role please contact Luke Stevens on **** **** **** or via email to L.Stevensedenbrown.com Eden Brown is committed to equality in the workplace and is an equal opportunity employer. Eden Brown Ltd is acting as an Employment Agency in relation to this vacancy.",14
653,"Job Ref  SSNOH Job Title  Senior Staff Nurse Location  Kent Salary  Up to ****k dependant on experience My client provides secure assessment, treatment and rehabilitation facilities for adolescents with a primary diagnosis of mental illness/personality disorder. Young people presenting with a learning difficulty or developmental disorder can be admitted and treated effectively in a separate setting adapted to their sensory profiles and specific needs Leading the Care Team and acting as a CareCoordinator taking responsibility for holistic assessment of the needs of patients and the planning, development, implementation and evaluation of individual care plans in conjunction of the young people. To take an active role in providing a safe and therapeutic milieu for all who use and work in the hospital. To undertake a professional role in line with Code of Professional Conduct: Standards for Conduct, Performance and Ethics **** and all other NMC Guidelines. To support the Charge Nurses and Senior Staff Nurses, in delivering ****hour care and management of ward based inpatient services. To work shifts over a seven day week, twentyfour hour day, including weekends and Bank Holidays where required. To take charge of the unit on an occasional basis for the span of duty, where competency has been agreed by the Charge Nurses. To Safeguard children's and young peoples' needs You will need to be RMN qualified with Staff Nurse Experience within a hospital setting. Please click apply today.",14
654,"The Registered Nurse/Wellness Nurse is responsible for the monitoring of the health and wellness of the residents. Reports to: Assisted Living Coordinator Responsible for: The Wellness Nurse is responsible for overall wellbeing of the residents. The Wellness Nurse is responsible for supervising and training of team members on all wellness services. The Wellness Nurse is responsible for communication with all resident support services and families with regards to residents＊ health issues. The Wellness Nurse is responsible for administering and documenting medication to residents within Assisted Living The Wellness Nurse is responsible for resident preadmission assessments. The Wellness Nurse is responsible for quality assurance and regulatory compliance while delivering wellness services. The Wellness Nurse is responsible for completing any necessary training and becoming knowledgeable inSunrisepolicies and procedures and CQC compliance. Essential Key Duties: Quality Assurance Maintain medical supplies for the community and emergency kits Review resident Wellness Files and ISPs Attend Quality Assurance meetings as requested including: Quality Assurance Committee meetings, Nursing meetings and any other meeting as requested by the Assisted Living Coordinator/Head of Care Undertake resident assessments if required as requested by Assisted Living Coordinator/Head of Care Review Doctor's Reports of all new residents when requested by Assisted Living Coordinator/Wellness Services Coordinator Nursing Responsibilities Administration of medications to residents within Assisted Living Order and monitor medications for residents within Assisted Living Oversee and deliver all nursing care to residents within Assisted Living Liaise with external Health Care Professionals Resident Health and Wellness Read the ****h Communication Document when first reporting to work and throughout the shift Provide/assist with personal care Assist with meals Effectively communicate and document any information regarding the residents in residents ISPs/Wellness files and ****h Communication Document Complete Resident Assessment/ Risk Assessments as indicated by regulations including when a resident moves in and as changes occur Conduct wellness visits with each resident once a month, and any other assessments as directed by the Wellness Services Coordinator Conduct illness visits for residents as needed and document in the Wellness File Monitor weight loss of individual residents to guarantee that dietary supplements are given according toSunrisepolicy Alter the residents' care plans and assessments periodically or as indicated by any regulations to reflect any changes that occur with each resident Continent Assessments Participate in the completion of Individualised Service Plans for all residents on medication programme Maintain communication with resident's family to ensure that all medical needs of each resident are met; liaise with the residents＊ G.P. when necessary Regulatory Issues Develop a working knowledge of regulations and registration issues Facilitate Communication Communication with the residents' family and G.P. when there is a change of condition Communicate any changes in a residents' condition with Care Managers and other team members Contact the resident's family members when a change in condition warrants notification Supervision of Medication Training Program and Training and Self administration Observation Conduct selfadministered medication management observations Qualifications Maintains registration with NMC as a registered practitioner on part one of register Two year experience in long term care, assisted living, or health care setting RN1 or **** required Possesses good judgement, problemsolving and decisionmaking skills Good assessment skills Good organisational and time management skills Able to work flexible hours Exhibits a caring and compassionate attitude while articulating true concern for people Possesses effective written and verbal communication skills Ability to supervise and teach others Benefits: Basic Salary Aviva Pension Plan Life Insurance Please click apply today.",14
655,"Care Home Manager Sheffield  South Yorkshire **** per annum In Touch Recruitment are working on behalf of a regional care provider to recruit an experienced Care Home Manager for their Elderly Residential Home in Sheffield, South Yorkshire. The Home provides care and support to elderly and Young Physically Disabled residents in a homely environment; close to local amenities the home has excellent transport links to area throughout South Yorkshire. As Residential Manager of the service you will be responsible for overseeing the smooth running of the service and ensuring the highest level of care is delivered at all times. Your responsibilities will include  Staff Management and Supervision  Budget Management / Profit and Loss control  Recruitment and Selection of Staff  Risk Assessments / Health & Safety  Liaising with Medical Professionals, Internal and External Authorities All applicants will have an in depth understanding of the CQC and how to implement and maintain national care standards with a commitment to improving standards and achieving high standards. The successful candidate will have proven Care experience working at Management level within an Elderly Residential Service for a minimum of 3 years. An RMA / NVQ Level 4 or equivalent is essential in this role. The role is paying up to **** per annum This is a fantastic opportunity to join an excellent company who invest in quality. Please click apply today. Keywords  Home Manager, Care Home Manager Yorkshire, Residential Home Manager, Care Manager, Sheffield, South Yorkshire, Registered Manager, RMN, NVQ level 4",14
656,"Staff Nurse RGN Keighley, West Yorkshire **** per hour In Touch Recruitment are seeking experienced Registered General Nurses to work within an elderly nursing home in Keighley, West Yorkshire The nursing home is currently running to a very good standard therefore my client is looking for a committed nurse to join the team to deliver high standards of care. As a General Nurse you will be responsible for  Writing, updating and evaluating care plans  Medication Administration  Supervision of two care staff  Delivering person centred care  Maintaining high standards and ensuring compliance with CQC and NMC All applicants will hold an RGN / RN qualification with a full NMC pin. The role will cover 3 Shifts per week and pay **** per hour. So if you are hardworking, professional nurse looking to join an excellent service please apply now for more information. Please dont delay sending your details as interviews for this role will be held immediately. Please click apply today.",14
657,"Care Home Manager Pitlochry  Perthshire **** per annum Company Car Bonus Are you an experienced Nurse Manager looking to relocate? In Touch Recruitment are currently working on behalf of a wellregarded care provider to recruit an experienced Nursing Home Manager to Manage their purpose built service in the picturesque location of Pitlochry. Situated just **** minutes outside Perth City the medium sized Nursing Home provides Nursing and Residential Care to Elderly residents with both General Nursing and Dementia care needs. All applicants must hold a 1st level nursing qualification either RGN / RMN and have previous experience working as a Manager within a Nursing Home, this can either be at Home or Deputy Management level. A SVQ Level 4 or equivalent is desirable in this role, although not essential. In return my client is looking to pay a competitive salary of **** per annum plus a generous performance bonus scheme and company car. This is a fantastic opportunity for an experienced Manager who is looking for a new challenge and the opportunity to work for a leading care provider This is also an excellent opportunity for an experienced Home Manager who may be looking to relocate to one of the Scotland most beautiful locations. Please click apply today. Keywords  Home Manager, Nursing Home Manager, Matron, Sister, Care Manager, Care Centre Manager, Head of Care, Clinical Lead, Home Management, Nursing Home, Perth, Perthshire, Perth and Kinross, Dundee, Fife, Highlands",14
658,"Registered Manager  Large nursing home in West Bromwich, West Midlands ****  **** bonuses up to **** Eclypse Recruitment is looking to recruit an experienced and dedicated Home Manager for a large nursing/ residential home in West Bromwich, Birmingham The home is a large beautiful nursing home which caters for elderly people with nursing, residential and dementia needs. We are looking for a strong Manager to manage the day to day running of the home in West Bromwich focusing on the care side as well as the business and marketing of the service. The home is ideally located in lovely surroundings and we are keen to find the right person for this fantastic opportunity. The home is a nursing home so you will need to understand the CQC regulations relating to nursing homes although a nurse is not essential for this role the management skills is paramount. The ideal candidate needs to be an experienced Home/ Registered Manager with the relevant management qualifications and a track record of managing medium/ large services previously. The emphasis for this role is a strong Manager focused on care, staff management and a new challenge  a dynamic individual who will be hands on in their role as a Care Home Manager. The home needs some TLC so a strong troubleshooter, good commercial experience and not afraid of a challenge being able to push the service forward to build up the home and its reputation. This home is part of a small organisation who are more paramount in the South therefore you will be required to manage quite autonomously as the Home Manager but will have the support and mechanisms in place to be able to undertake your role successfully. We can only consider candidates who have previously managed elderly care homes which have been a minimum of 40 beds in size due to this being a large home and needs a very experienced home manager. The Salary: Circa ****  **** (dependent on experience) bonuses up to/ in access of **** AN OPPORTUNITY NOT TO BE MISSED If you are an experienced elderly home manager in the West Midlands then please click apply today to learn more about this exciting, lucrative opportunity.",14
659,"Registered Nurse (RGN/RMN) Permanent  Full time Days/Nights  Worcester  ****  **** Compass Associates are currently recruiting for a Registered Nurse who is either RGN or RMN qualified to work for a large care provider for their home based in the west midlands. Suitable candidates will need Active NMC Pin 1 years post qualification experience Genuine interest in elderly care This is a full time permanent role working days and nights. In exchange my client is offering a salary of ****  **** and offers a good benefits package. This role is commutable from Worcester, Kidderminster, Cheltenham and Hereford. Please click apply today.",16
660,Social Worker required for work within the Assessment Team in the Slough area. ****  **** ph Social Worker is required to join a Children's team within the front line services Assessment Team based in the Slough area. Candidates must have experience of working within the Assessment setting within Social Care. Undertake initial assessments and section **** Child Protection investigations and hold all open cases of ongoing family support and children subject to a child protection plan. Allow for the provision of high quality support and intervention for those with long term needs within children and families and early child protection matters. This professional social work service will work in close partnership with our multi agency preventative teams. Managing a diverse and complex caseload Constant contact within all teams of the Children's & Families Social Care and external agencies to address children's and their families needs with best possible outcomes. Communicate with line managers identifying professional development and training that would be beneficial personally and to the team as a whole. Requirements: Minimum **** months post qualifying experience within the relative team. GSCC Current enhanced CRB (within last 12mths) Recognised social work qualification Ideally a driver with access to own car Able to reside and work in the UK To discuss this role or any other Qualified Social Care roles in the South please contact Kelly Stock at Eden Brown on **** **** **** or email your CV to: k.stockedenbrown.com Eden Brown is committed to equality in the workplace and is an equal opportunity employer. Eden Brown Ltd is acting as an Employment Business in relation to this vacancy.,6
661,"Our Client is looking for an experienced RGN to work full time covering days and nights in an established nursing home in the Cardiff area. This is an exciting opportunity for people who want to work in a company where career progression and training is important as well as those who are looking for a competitive salary and benefits package. The nursing home deals with a number of different care specialties including dementia and cancer care. Candidates with a particular interest in dementia and elderly care should apply. In order to be eligible to apply you must be registered with the NMC and have had some experience in an elderly care setting. If you think this sounds like you, then please send a copy of your updated Cv to: jevansbondrecruitment.com",24
662,"Eden Brown are looking for an Adults Social Worker to work with a Hospital Social Work team. This contract is for a locum worker to work in a busy Accident and Emergency department so we are looking for applicants who have previous experience of working in a hospital setting. The successful applicant will be involved in hospital discharges, safeguarding, capacity assessments and best interest assessments. You will need to have registration with the HCPC and be a car driver with your own vehicle. If you would like to discuss the position please contact Eden Brown recruitment in Manchester or send your CV to us if you would like to be considered. Eden Brown is committed to equality in the workplace and is an equal opportunity employer. Eden Brown Ltd is acting as an Employment Business in relation to this vacancy.",12
663,"Senior Nurse  RGN Hourly Rate  **** per hour Location The home is accessible from Hastings, Brighton, Uckfield, Eastbourne and surrounding areas. My client is in search of an RGN/ RMN qualified Senior Nurse to work in one of their beautiful purpose built care homes in the East Sussex area. You will need to have a minimum of 2 years experience as a registered Nurse in the Care Home environment. You will be responsible for your own team of Qualified nurses and Carer's. The home Caters for the elderly frail with General nursing needs and those whom suffer with Dementia. so experience in these fields is essential. To be considered for this position, send your CV to Katie at kberrycompassltd.co.uk or call for more information on **** ****",14
664,"We are recruiting part time and full time Community Care Workers to support people in their own homes. Morning, evening and weekend work is available (weekends/evenings only also available) Bluebird Care is a fast growing and leading provider of high quality care at home services for elderly people and adults with a physical disability. Staff benefits: Pay rates of **** per hour weekday **** at weekends and **** bank holidays We pay a mileage allowance of **** pence per mile between visits We pay 66% of your CRB cost Full induction training provided (experience not essential) Ongoing supervision and guidance Full program of ongoing and additional training Opportunities to develop your career and specialise 28 days holiday per annum (pro  rata) Does this sound like you? Reliable and trustworthy? Warm friendly and caring? Good with people? Do you live in or near the boroughs of Elmbridge, Runnymede or Spelthorne? You must have your own car If this sounds like you then please email your CV or some general information about yourself to elmbridge bluebirdcare.co.uk or call Karen or Jonathan on **** ****",14
665,"We urgently need an experienced RGN or RMN for our prestigious home in StokeOnTrent We need and RGN or RMN nurse to for a diverse mix of individuals including elderly frail, many of whom have dementia  we also care for the young, physically disabled We have night shifts available at the moment (****:****:****) and we will consider both full and part time nurses for this post. We will also consider newly qualified nurses We can offer a starting salary of **** per hour  all breaks are paid for  and many other benefits coupled with a realistic opportunity for certified qualifications and progression Please click apply today. Eden Brown is committed to equality in the workplace and is an equal opportunity employer. Eden Brown Ltd is acting as an Employment Agency in relation to this vacancy.",14
666,"Nurse / RGN or RMN Qualified / Nursing Home Salary: up to ****ph (paid breaks) Located in Bedfordshire and commutable from Bedford, Milton Keynes, Sandy, Sharnbrook and surrounding areas. Compass Associates are delighted to be working alongside a reputable Care Home provider who are currently recruiting a qualified nurse for a Nursing Home providing care for Elderly / Dementia service users. Successful candidates will be RGN qualified with experience in nursing, ideally within a nursing home environment although this is not essential. You will have a passion for nursing and good communication skills. Please click apply today.",14
667,"Registered Nurse (RGN) Permanent  Days  Wednesbury  ****  **** Compass Associates are currently recruiting for a Registered Nurse who is RGN qualified to work for a large care provider for their home based in the west midlands. Suitable candidates will need Active NMC Pin 1 years post qualification experience Genuine interest in elderly care This is a full time permanent role working days. In exchange my client is offering a salary of ****  **** This role is commutable from Wolverhampton, Dudley, Birmingham and Walsall Please click apply today.",14
668,"Registered Manager Up to **** Learning Disabilities Hertfordshire An exciting opportunity has arisen for an experienced manager with a highly reputable nationwide care provider. The successful candidate will be RNLD / RMN trained with experience in managing a team. A very competitive salary of circa **** and excellent progression opportunities is on offer. If you are interested or would like to know more, please click apply today.",19
669,"RGN  Nursing Home Manager Wilmslow  Cheshire Up to **** per annum In Touch Recruitment are working on behalf of a quality focused care provider to recruit an experienced Nursing Home Manager for their prestigious service just outside Wilmslow in Cheshire. The Nursing Home cares provides full time and respite care to the Frail Elderly residents and residents with Palliative care needs. The role requires a strong Manager with a general nursing qualification and experience of running a successful service. The well maintained Home is set in a picturesque location where residents are encouraged to live independently but have the added reassurance that care is there when needed. As Home Manager you will be responsible for Managing the overall service including, the management of a large multidisciplinary team, managing budgets and cost control, ensuring quality and compliance and marketing the service and building strong relationships with external bodies and outside agencies The successful candidate will have proven Home Management experience and hold a 1st level RGN nursing qualification with an active NMC PIN. This is a fantastic opportunity to join a wellestablished care provider as part of a supported Management team. The role is paying **** per annum with the opportunity to earn and additional **** per year in bonuses. This is a fantastic opportunity for a clinically competent Manager to take on the running of a very successful nursing home. Please click apply today. Keywords  Nurse Manager, Home Manager, Nursing Home Manager, Care Home Manager, Cheshire, Stockport, Greater Manchester, North West, Wilmslow, Cheshire East",14
